building_id,upgrade,upgrade_dir,results_dir,has_upgrade_dir,has_results_dir,has_home_xml,has_in_schedules,has_ochre_json,has_ochre_parquet,has_ochre_csv,has_timeseries_file,timeseries_format,timeseries_file,n_rows,expected_rows,has_heating_col,has_cooling_col,simulation_status,read_error
103643,up01,/mnt/datasets/resstock_2024/cosimulation/103643/up01,/mnt/datasets/resstock_2024/cosimulation/103643/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/103643/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
103643,up02,/mnt/datasets/resstock_2024/cosimulation/103643/up02,/mnt/datasets/resstock_2024/cosimulation/103643/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/103643/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
104208,up00,/mnt/datasets/resstock_2024/cosimulation/104208/up00,/mnt/datasets/resstock_2024/cosimulation/104208/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104208/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
104208,up01,/mnt/datasets/resstock_2024/cosimulation/104208/up01,/mnt/datasets/resstock_2024/cosimulation/104208/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104208/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
104208,up02,/mnt/datasets/resstock_2024/cosimulation/104208/up02,/mnt/datasets/resstock_2024/cosimulation/104208/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104208/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
104562,up00,/mnt/datasets/resstock_2024/cosimulation/104562/up00,/mnt/datasets/resstock_2024/cosimulation/104562/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104562/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
104562,up01,/mnt/datasets/resstock_2024/cosimulation/104562/up01,/mnt/datasets/resstock_2024/cosimulation/104562/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104562/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
104562,up02,/mnt/datasets/resstock_2024/cosimulation/104562/up02,/mnt/datasets/resstock_2024/cosimulation/104562/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104562/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
104860,up00,/mnt/datasets/resstock_2024/cosimulation/104860/up00,/mnt/datasets/resstock_2024/cosimulation/104860/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104860/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
104860,up01,/mnt/datasets/resstock_2024/cosimulation/104860/up01,/mnt/datasets/resstock_2024/cosimulation/104860/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104860/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
104860,up02,/mnt/datasets/resstock_2024/cosimulation/104860/up02,/mnt/datasets/resstock_2024/cosimulation/104860/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/104860/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
105857,up00,/mnt/datasets/resstock_2024/cosimulation/105857/up00,/mnt/datasets/resstock_2024/cosimulation/105857/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/105857/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
105857,up01,/mnt/datasets/resstock_2024/cosimulation/105857/up01,/mnt/datasets/resstock_2024/cosimulation/105857/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/105857/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
105857,up02,/mnt/datasets/resstock_2024/cosimulation/105857/up02,/mnt/datasets/resstock_2024/cosimulation/105857/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/105857/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
106564,up00,/mnt/datasets/resstock_2024/cosimulation/106564/up00,/mnt/datasets/resstock_2024/cosimulation/106564/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/106564/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
106564,up01,/mnt/datasets/resstock_2024/cosimulation/106564/up01,/mnt/datasets/resstock_2024/cosimulation/106564/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/106564/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
106564,up02,/mnt/datasets/resstock_2024/cosimulation/106564/up02,/mnt/datasets/resstock_2024/cosimulation/106564/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/106564/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
106794,up00,/mnt/datasets/resstock_2024/cosimulation/106794/up00,/mnt/datasets/resstock_2024/cosimulation/106794/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/106794/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
106794,up01,/mnt/datasets/resstock_2024/cosimulation/106794/up01,/mnt/datasets/resstock_2024/cosimulation/106794/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/106794/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
106794,up02,/mnt/datasets/resstock_2024/cosimulation/106794/up02,/mnt/datasets/resstock_2024/cosimulation/106794/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/106794/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
10740,up00,/mnt/datasets/resstock_2024/cosimulation/10740/up00,/mnt/datasets/resstock_2024/cosimulation/10740/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/10740/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
10740,up01,/mnt/datasets/resstock_2024/cosimulation/10740/up01,/mnt/datasets/resstock_2024/cosimulation/10740/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/10740/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
10740,up02,/mnt/datasets/resstock_2024/cosimulation/10740/up02,/mnt/datasets/resstock_2024/cosimulation/10740/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/10740/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
107460,up00,/mnt/datasets/resstock_2024/cosimulation/107460/up00,/mnt/datasets/resstock_2024/cosimulation/107460/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/107460/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
107460,up01,/mnt/datasets/resstock_2024/cosimulation/107460/up01,/mnt/datasets/resstock_2024/cosimulation/107460/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/107460/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
107460,up02,/mnt/datasets/resstock_2024/cosimulation/107460/up02,/mnt/datasets/resstock_2024/cosimulation/107460/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/107460/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
107871,up00,/mnt/datasets/resstock_2024/cosimulation/107871/up00,/mnt/datasets/resstock_2024/cosimulation/107871/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/107871/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
107871,up01,/mnt/datasets/resstock_2024/cosimulation/107871/up01,/mnt/datasets/resstock_2024/cosimulation/107871/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/107871/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
107871,up02,/mnt/datasets/resstock_2024/cosimulation/107871/up02,/mnt/datasets/resstock_2024/cosimulation/107871/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/107871/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
109455,up00,/mnt/datasets/resstock_2024/cosimulation/109455/up00,/mnt/datasets/resstock_2024/cosimulation/109455/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/109455/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
109455,up01,/mnt/datasets/resstock_2024/cosimulation/109455/up01,/mnt/datasets/resstock_2024/cosimulation/109455/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/109455/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
109455,up02,/mnt/datasets/resstock_2024/cosimulation/109455/up02,/mnt/datasets/resstock_2024/cosimulation/109455/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/109455/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
109561,up00,/mnt/datasets/resstock_2024/cosimulation/109561/up00,/mnt/datasets/resstock_2024/cosimulation/109561/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/109561/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
109561,up01,/mnt/datasets/resstock_2024/cosimulation/109561/up01,/mnt/datasets/resstock_2024/cosimulation/109561/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/109561/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
109561,up02,/mnt/datasets/resstock_2024/cosimulation/109561/up02,/mnt/datasets/resstock_2024/cosimulation/109561/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/109561/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
110117,up00,/mnt/datasets/resstock_2024/cosimulation/110117/up00,/mnt/datasets/resstock_2024/cosimulation/110117/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/110117/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
110117,up01,/mnt/datasets/resstock_2024/cosimulation/110117/up01,/mnt/datasets/resstock_2024/cosimulation/110117/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/110117/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
110117,up02,/mnt/datasets/resstock_2024/cosimulation/110117/up02,/mnt/datasets/resstock_2024/cosimulation/110117/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/110117/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
11080,up00,/mnt/datasets/resstock_2024/cosimulation/11080/up00,/mnt/datasets/resstock_2024/cosimulation/11080/up00/simulation_results_august,True,True,True,True,True,False,False,False,,,,43200,False,False,missing_timeseries_file,
11080,up01,/mnt/datasets/resstock_2024/cosimulation/11080/up01,/mnt/datasets/resstock_2024/cosimulation/11080/up01/simulation_results_august,True,True,True,True,True,False,False,False,,,,43200,False,False,missing_timeseries_file,
11080,up02,/mnt/datasets/resstock_2024/cosimulation/11080/up02,/mnt/datasets/resstock_2024/cosimulation/11080/up02/simulation_results_august,True,True,True,True,True,False,False,False,,,,43200,False,False,missing_timeseries_file,
111132,up00,/mnt/datasets/resstock_2024/cosimulation/111132/up00,/mnt/datasets/resstock_2024/cosimulation/111132/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111132/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111132,up01,/mnt/datasets/resstock_2024/cosimulation/111132/up01,/mnt/datasets/resstock_2024/cosimulation/111132/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111132/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111132,up02,/mnt/datasets/resstock_2024/cosimulation/111132/up02,/mnt/datasets/resstock_2024/cosimulation/111132/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111132/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111283,up00,/mnt/datasets/resstock_2024/cosimulation/111283/up00,/mnt/datasets/resstock_2024/cosimulation/111283/up00/simulation_results_august,True,False,True,False,False,False,False,False,,,,43200,False,False,missing_timeseries_file,
111283,up01,/mnt/datasets/resstock_2024/cosimulation/111283/up01,/mnt/datasets/resstock_2024/cosimulation/111283/up01/simulation_results_august,True,False,True,False,False,False,False,False,,,,43200,False,False,missing_timeseries_file,
111283,up02,/mnt/datasets/resstock_2024/cosimulation/111283/up02,/mnt/datasets/resstock_2024/cosimulation/111283/up02/simulation_results_august,True,False,True,False,False,False,False,False,,,,43200,False,False,missing_timeseries_file,
111433,up00,/mnt/datasets/resstock_2024/cosimulation/111433/up00,/mnt/datasets/resstock_2024/cosimulation/111433/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111433/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
111433,up01,/mnt/datasets/resstock_2024/cosimulation/111433/up01,/mnt/datasets/resstock_2024/cosimulation/111433/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111433/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111433,up02,/mnt/datasets/resstock_2024/cosimulation/111433/up02,/mnt/datasets/resstock_2024/cosimulation/111433/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111433/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111501,up00,/mnt/datasets/resstock_2024/cosimulation/111501/up00,/mnt/datasets/resstock_2024/cosimulation/111501/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111501/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111501,up01,/mnt/datasets/resstock_2024/cosimulation/111501/up01,/mnt/datasets/resstock_2024/cosimulation/111501/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111501/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111501,up02,/mnt/datasets/resstock_2024/cosimulation/111501/up02,/mnt/datasets/resstock_2024/cosimulation/111501/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111501/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111557,up00,/mnt/datasets/resstock_2024/cosimulation/111557/up00,/mnt/datasets/resstock_2024/cosimulation/111557/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111557/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111557,up01,/mnt/datasets/resstock_2024/cosimulation/111557/up01,/mnt/datasets/resstock_2024/cosimulation/111557/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111557/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
111557,up02,/mnt/datasets/resstock_2024/cosimulation/111557/up02,/mnt/datasets/resstock_2024/cosimulation/111557/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/111557/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
112184,up00,/mnt/datasets/resstock_2024/cosimulation/112184/up00,/mnt/datasets/resstock_2024/cosimulation/112184/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/112184/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
112184,up01,/mnt/datasets/resstock_2024/cosimulation/112184/up01,/mnt/datasets/resstock_2024/cosimulation/112184/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/112184/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
112184,up02,/mnt/datasets/resstock_2024/cosimulation/112184/up02,/mnt/datasets/resstock_2024/cosimulation/112184/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/112184/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
112300,up00,/mnt/datasets/resstock_2024/cosimulation/112300/up00,/mnt/datasets/resstock_2024/cosimulation/112300/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/112300/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
112300,up01,/mnt/datasets/resstock_2024/cosimulation/112300/up01,/mnt/datasets/resstock_2024/cosimulation/112300/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/112300/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
112300,up02,/mnt/datasets/resstock_2024/cosimulation/112300/up02,/mnt/datasets/resstock_2024/cosimulation/112300/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/112300/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
113669,up00,/mnt/datasets/resstock_2024/cosimulation/113669/up00,/mnt/datasets/resstock_2024/cosimulation/113669/up00/simulation_results_august,True,True,True,True,True,False,False,False,,,,43200,False,False,missing_timeseries_file,
113669,up01,/mnt/datasets/resstock_2024/cosimulation/113669/up01,/mnt/datasets/resstock_2024/cosimulation/113669/up01/simulation_results_august,True,True,True,True,True,False,False,False,,,,43200,False,False,missing_timeseries_file,
113669,up02,/mnt/datasets/resstock_2024/cosimulation/113669/up02,/mnt/datasets/resstock_2024/cosimulation/113669/up02/simulation_results_august,True,True,True,True,True,False,False,False,,,,43200,False,False,missing_timeseries_file,
114077,up00,/mnt/datasets/resstock_2024/cosimulation/114077/up00,/mnt/datasets/resstock_2024/cosimulation/114077/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114077/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,False,complete_month_missing_cooling_column,
114077,up01,/mnt/datasets/resstock_2024/cosimulation/114077/up01,/mnt/datasets/resstock_2024/cosimulation/114077/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114077/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
114077,up02,/mnt/datasets/resstock_2024/cosimulation/114077/up02,/mnt/datasets/resstock_2024/cosimulation/114077/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114077/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
11465,up00,/mnt/datasets/resstock_2024/cosimulation/11465/up00,/mnt/datasets/resstock_2024/cosimulation/11465/up00/simulation_results_august,True,False,True,False,False,False,False,False,,,,43200,False,False,missing_timeseries_file,
11465,up01,/mnt/datasets/resstock_2024/cosimulation/11465/up01,/mnt/datasets/resstock_2024/cosimulation/11465/up01/simulation_results_august,True,False,True,False,False,False,False,False,,,,43200,False,False,missing_timeseries_file,
11465,up02,/mnt/datasets/resstock_2024/cosimulation/11465/up02,/mnt/datasets/resstock_2024/cosimulation/11465/up02/simulation_results_august,True,False,True,False,False,False,False,False,,,,43200,False,False,missing_timeseries_file,
114719,up00,/mnt/datasets/resstock_2024/cosimulation/114719/up00,/mnt/datasets/resstock_2024/cosimulation/114719/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114719/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
114719,up01,/mnt/datasets/resstock_2024/cosimulation/114719/up01,/mnt/datasets/resstock_2024/cosimulation/114719/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114719/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
114719,up02,/mnt/datasets/resstock_2024/cosimulation/114719/up02,/mnt/datasets/resstock_2024/cosimulation/114719/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114719/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
114941,up00,/mnt/datasets/resstock_2024/cosimulation/114941/up00,/mnt/datasets/resstock_2024/cosimulation/114941/up00/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114941/up00/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
114941,up01,/mnt/datasets/resstock_2024/cosimulation/114941/up01,/mnt/datasets/resstock_2024/cosimulation/114941/up01/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114941/up01/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
114941,up02,/mnt/datasets/resstock_2024/cosimulation/114941/up02,/mnt/datasets/resstock_2024/cosimulation/114941/up02/simulation_results_august,True,True,True,True,True,True,False,True,parquet,/mnt/datasets/resstock_2024/cosimulation/114941/up02/simulation_results_august/ochre.parquet,43200.0,43200,True,True,complete_month,
