building_id,upgrade,source,element_type,system_identifier,equipment_type,fuel,service_type,device_type,analysis_class,heating_capacity_btuh,heating_capacity_tons,heating_capacity_kw_thermal,cooling_capacity_btuh,cooling_capacity_tons,cooling_capacity_kw_thermal,representative_capacity_kw_thermal,backup_fuel,backup_system_type,backup_heating_capacity_btuh,backup_heating_capacity_tons,backup_heating_capacity_kw_thermal,compressor_type,annual_heating_efficiency_type,annual_heating_efficiency_value,annual_cooling_efficiency_type,annual_cooling_efficiency_value,source_file
102922,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,17561.0,1.4634166666666666,5.146620509931885,17561.0,1.4634166666666666,5.146620509931885,5.146620509931885,,,16790.0,1.399166666666667,4.920662739123988,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/102922/up02/home.xml
103580,up00,home_xml,CoolingSystem,,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,30941.0,2.5784166666666666,9.067911007220683,9.067911007220683,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/103580/up00/home.xml
103580,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,34909.0,2.909083333333333,10.230816888628905,34909.0,2.909083333333333,10.230816888628905,10.230816888628905,,,61788.0,5.149,18.1082733368072,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/103580/up01/home.xml
103580,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,64622.0,5.385166666666667,18.93883666037345,64622.0,5.385166666666667,18.93883666037345,18.93883666037345,,,61788.0,5.149,18.1082733368072,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/103580/up02/home.xml
103643,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,13471.0,1.1225833333333333,3.9479599618069834,,,,3.9479599618069834,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/103643/up00/home.xml
103643,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,17254.0,1.4378333333333333,5.056647701062852,17254.0,1.4378333333333333,5.056647701062852,5.056647701062852,,,13471.0,1.1225833333333333,3.9479599618069834,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/103643/up01/home.xml
103643,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,14088.0,1.174,4.128784792661032,14088.0,1.174,4.128784792661032,4.128784792661032,,,13471.0,1.1225833333333333,3.9479599618069834,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/103643/up02/home.xml
104208,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,32027.0,2.6689166666666666,9.386186155206904,32027.0,2.6689166666666666,9.386186155206904,9.386186155206904,,,25004.0,2.083666666666667,7.327948250688277,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/104208/up01/home.xml
104208,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,26151.0,2.17925,7.664100732032841,26151.0,2.17925,7.664100732032841,7.664100732032841,,,25004.0,2.083666666666667,7.327948250688277,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/104208/up02/home.xml
104562,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,2610.0,0.2175,0.7649154109061113,,,,0.7649154109061113,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/104562/up00/home.xml
104562,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6723.0,0.56025,1.9703165929202244,6723.0,0.56025,1.9703165929202244,1.9703165929202244,,,2610.0,0.2175,0.7649154109061113,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/104562/up01/home.xml
104562,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5489.0,0.4574166666666667,1.6086669312121242,5489.0,0.4574166666666667,1.6086669312121242,1.6086669312121242,,,2610.0,0.2175,0.7649154109061113,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/104562/up02/home.xml
104860,up00,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,7938.0,0.6615,2.326397904893759,7938.0,0.6615,2.326397904893759,2.326397904893759,,,5829.0,0.48575,1.7083110843569818,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/104860/up00/home.xml
104860,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,8972.0,0.7476666666666667,2.62943335886959,8972.0,0.7476666666666667,2.62943335886959,2.62943335886959,,,5829.0,0.48575,1.7083110843569818,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/104860/up01/home.xml
104860,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,7326.0,0.6105,2.147038429233016,7326.0,0.6105,2.147038429233016,2.147038429233016,,,5829.0,0.48575,1.7083110843569818,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/104860/up02/home.xml
105857,up00,home_xml,CoolingSystem,,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,25704.0,2.142,7.533097977751219,7.533097977751219,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/105857/up00/home.xml
105857,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,34747.0,2.895583333333333,10.183339380365766,34747.0,2.895583333333333,10.183339380365766,10.183339380365766,,,73717.0,6.143083333333333,21.60431775699839,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/105857/up01/home.xml
105857,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,77099.0,6.424916666666666,22.59548400975106,77099.0,6.424916666666666,22.59548400975106,22.59548400975106,,,73717.0,6.143083333333333,21.60431775699839,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/105857/up02/home.xml
106564,up00,home_xml,CoolingSystem,,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,29984.0,2.498666666666667,8.787442023221777,8.787442023221777,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/106564/up00/home.xml
106564,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,34023.0,2.83525,9.971155948374951,34023.0,2.83525,9.971155948374951,9.971155948374951,,,56844.0,4.737,16.659330121665512,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/106564/up01/home.xml
106564,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,59451.0,4.95425,17.42336631945564,59451.0,4.95425,17.42336631945564,17.42336631945564,,,56844.0,4.737,16.659330121665512,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/106564/up02/home.xml
106794,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,45436.0,3.786333333333333,13.315975712616885,45436.0,3.786333333333333,13.315975712616885,13.315975712616885,,,35472.0,2.956,10.39581588339524,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/106794/up01/home.xml
106794,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,37099.0,3.0915833333333333,10.872642463297248,37099.0,3.0915833333333333,10.872642463297248,10.872642463297248,,,35472.0,2.956,10.39581588339524,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/106794/up02/home.xml
10740,up00,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,20674.0,1.7228333333333334,6.058950653284652,20674.0,1.7228333333333334,6.058950653284652,6.058950653284652,,,38437.0,3.2030833333333333,11.26477151302613,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/10740/up00/home.xml
10740,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,20674.0,1.7228333333333334,6.058950653284652,20674.0,1.7228333333333334,6.058950653284652,6.058950653284652,,,38437.0,3.2030833333333333,11.26477151302613,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/10740/up01/home.xml
10740,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,40200.0,3.35,11.78145575418608,40200.0,3.35,11.78145575418608,11.78145575418608,,,38437.0,3.2030833333333333,11.26477151302613,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/10740/up02/home.xml
107460,up00,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,37517.0,3.1264166666666666,10.995146157457691,37517.0,3.1264166666666666,10.995146157457691,10.995146157457691,,,43830.0,3.6525,12.845303624526764,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/107460/up00/home.xml
107460,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,56141.0,4.678416666666666,16.453301181486587,56141.0,4.678416666666666,16.453301181486587,16.453301181486587,,,43830.0,3.6525,12.845303624526764,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/107460/up01/home.xml
107460,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,45840.0,3.82,13.434376412236068,45840.0,3.82,13.434376412236068,13.434376412236068,,,43830.0,3.6525,12.845303624526764,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/107460/up02/home.xml
107871,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,41835.0,3.48625,12.26062690239738,41835.0,3.48625,12.26062690239738,12.26062690239738,,,79547.0,6.628916666666667,23.312921912394035,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/107871/up01/home.xml
107871,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,83195.0,6.932916666666666,24.38204506143062,83195.0,6.932916666666666,24.38204506143062,24.38204506143062,,,79547.0,6.628916666666667,23.312921912394035,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/107871/up02/home.xml
109455,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,50606.0,4.2171666666666665,14.83115298249604,50606.0,4.2171666666666665,14.83115298249604,14.83115298249604,,,78781.0,6.565083333333333,23.088429496779444,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/109455/up01/home.xml
109455,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,82394.0,6.8661666666666665,24.147295159462885,82394.0,6.8661666666666665,24.147295159462885,24.147295159462885,,,78781.0,6.565083333333333,23.088429496779444,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/109455/up02/home.xml
109561,up00,home_xml,CoolingSystem,,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,14507.0,1.2089166666666666,4.251581557860137,4.251581557860137,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/109561/up00/home.xml
109561,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,21534.0,1.7945,6.31099174653341,21534.0,1.7945,6.31099174653341,6.31099174653341,,,16812.0,1.401,4.927110301974537,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/109561/up01/home.xml
109561,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,17583.0,1.46525,5.1530680727824345,17583.0,1.46525,5.1530680727824345,5.1530680727824345,,,16812.0,1.401,4.927110301974537,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/109561/up02/home.xml
110117,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,6388.0,0.5323333333333333,1.8721377949686735,,,,1.8721377949686735,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/110117/up00/home.xml
110117,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,8660.0,0.7216666666666667,2.5379951948072503,8660.0,0.7216666666666667,2.5379951948072503,2.5379951948072503,,,6388.0,0.5323333333333333,1.8721377949686735,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/110117/up01/home.xml
110117,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,7071.0,0.58925,2.0723053143743724,7071.0,0.58925,2.0723053143743724,2.0723053143743724,,,6388.0,0.5323333333333333,1.8721377949686735,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/110117/up02/home.xml
11080,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,21320.0,1.7766666666666666,6.248274544259882,21320.0,1.7766666666666666,6.248274544259882,6.248274544259882,,,46836.0,3.903,13.726275166742768,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/11080/up01/home.xml
11080,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,48984.0,4.082,14.35579175778734,48984.0,4.082,14.35579175778734,14.35579175778734,,,46836.0,3.903,13.726275166742768,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/11080/up02/home.xml
111132,up00,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,29041.0,2.4200833333333334,8.511076033764128,29041.0,2.4200833333333334,8.511076033764128,8.511076033764128,,,33891.0,2.82425,9.932470571271653,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111132/up00/home.xml
111132,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,43411.0,3.617583333333333,12.72250685932766,43411.0,3.617583333333333,12.72250685932766,12.72250685932766,,,33891.0,2.82425,9.932470571271653,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111132/up01/home.xml
111132,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,35446.0,2.9538333333333333,10.388196036390044,35446.0,2.9538333333333333,10.388196036390044,10.388196036390044,,,33891.0,2.82425,9.932470571271653,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111132/up02/home.xml
111283,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,10452.0,0.871,3.063178496088381,,,,3.063178496088381,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/111283/up00/home.xml
111283,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,13388.0,1.1156666666666666,3.923635065598091,13388.0,1.1156666666666666,3.923635065598091,3.923635065598091,,,10452.0,0.871,3.063178496088381,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111283/up01/home.xml
111283,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,10931.0,0.9109166666666668,3.203559523607165,10931.0,0.9109166666666668,3.203559523607165,3.203559523607165,,,10452.0,0.871,3.063178496088381,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111283/up02/home.xml
111433,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,10581.0,0.88175,3.1009846600756945,,,,3.1009846600756945,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/111433/up00/home.xml
111433,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,13553.0,1.1294166666666667,3.971991786977213,13553.0,1.1294166666666667,3.971991786977213,3.971991786977213,,,10581.0,0.88175,3.1009846600756945,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111433/up01/home.xml
111433,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,11067.0,0.92225,3.2434171848651085,11067.0,0.92225,3.2434171848651085,3.2434171848651085,,,10581.0,0.88175,3.1009846600756945,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111433/up02/home.xml
111501,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,30711.0,2.55925,9.000504668328576,,,,9.000504668328576,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/111501/up00/home.xml
111501,up00,home_xml,CoolingSystem,,room air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,3947.0,0.3289166666666667,1.15675138959633,1.15675138959633,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/111501/up00/home.xml
111501,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,39337.0,3.278083333333333,11.52853544782134,39337.0,3.278083333333333,11.52853544782134,11.52853544782134,,,30711.0,2.55925,9.000504668328576,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111501/up01/home.xml
111501,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,32119.0,2.6765833333333333,9.41314869076375,32119.0,2.6765833333333333,9.41314869076375,9.41314869076375,,,30711.0,2.55925,9.000504668328576,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111501/up02/home.xml
111557,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,28080.0,2.34,8.229434765610575,,,,8.229434765610575,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/111557/up00/home.xml
111557,up00,home_xml,CoolingSystem,,room air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,2271.0,0.18925,0.6655643287999151,0.6655643287999151,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/111557/up00/home.xml
111557,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,35967.0,2.99725,10.540886047532606,35967.0,2.99725,10.540886047532606,10.540886047532606,,,28080.0,2.34,8.229434765610575,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111557/up01/home.xml
111557,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,29368.0,2.4473333333333334,8.60691026340639,29368.0,2.4473333333333334,8.60691026340639,8.60691026340639,,,28080.0,2.34,8.229434765610575,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/111557/up02/home.xml
112184,up00,home_xml,CoolingSystem,,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,26792.0,2.232666666666667,7.851959267814763,7.851959267814763,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/112184/up00/home.xml
112184,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,30206.0,2.5171666666666668,8.852503793804596,30206.0,2.5171666666666668,8.852503793804596,8.852503793804596,,,72180.0,6.015,21.153867570575905,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/112184/up01/home.xml
112184,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,75491.0,6.290916666666667,22.124225779583615,75491.0,6.290916666666667,22.124225779583615,22.124225779583615,,,72180.0,6.015,21.153867570575905,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/112184/up02/home.xml
112300,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,17675.0,1.4729166666666669,5.180030608339278,,,,5.180030608339278,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/112300/up00/home.xml
112300,up00,home_xml,CoolingSystem,,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,14152.0,1.1793333333333331,4.147541339135358,4.147541339135358,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/112300/up00/home.xml
112300,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,16275.0,1.35625,4.769731154213394,16275.0,1.35625,4.769731154213394,4.769731154213394,,,17675.0,1.4729166666666669,5.180030608339278,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/112300/up01/home.xml
112300,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,18485.0,1.5404166666666668,5.417418149654968,18485.0,1.5404166666666668,5.417418149654968,5.417418149654968,,,17675.0,1.4729166666666669,5.180030608339278,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/112300/up02/home.xml
113669,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,37168.0,3.0973333333333333,10.892864364964884,37168.0,3.0973333333333333,10.892864364964884,10.892864364964884,,,74619.0,6.21825,21.868667833870923,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/113669/up01/home.xml
113669,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,78042.0,6.5035,22.87184999920871,78042.0,6.5035,22.87184999920871,22.87184999920871,,,74619.0,6.21825,21.868667833870923,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/113669/up02/home.xml
114077,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,16739.0,1.3949166666666666,4.905716116152258,16739.0,1.3949166666666666,4.905716116152258,4.905716116152258,,,29531.0,2.460916666666667,8.654680842708188,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/114077/up01/home.xml
114077,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,30885.0,2.57375,9.05149902905565,30885.0,2.57375,9.05149902905565,9.05149902905565,,,29531.0,2.460916666666667,8.654680842708188,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/114077/up02/home.xml
11465,up00,home_xml,HeatingSystem,,,electricity,heating,electric_heating_system,electric_heating_system,19977.0,1.66475,5.854680139337695,,,,5.854680139337695,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/11465/up00/home.xml
11465,up00,home_xml,CoolingSystem,,room air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,4255.0,0.3545833333333333,1.2470172695040245,1.2470172695040245,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/11465/up00/home.xml
11465,up01,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,25588.0,2.1323333333333334,7.499101737266503,25588.0,2.1323333333333334,7.499101737266503,7.499101737266503,,,19977.0,1.66475,5.854680139337695,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/11465/up01/home.xml
11465,up02,home_xml,HeatPump,,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,20893.0,1.741083333333333,6.123133210751488,20893.0,1.741083333333333,6.123133210751488,6.123133210751488,,,19977.0,1.66475,5.854680139337695,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/11465/up02/home.xml
114719,up00,home_xml,CoolingSystem,,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,,,10925.0,0.9104166666666668,3.2018010973751974,3.2018010973751974,,,,,,,,,,,/mnt/datasets/resstock_2024/cosimulation/114719/up00/home.xml
114719,up01,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,12564.0,1.047,3.682144529741142,12564.0,1.047,3.682144529741142,3.682144529741142,,,11347.0,0.9455833333333332,3.325477075690285,single stage,,,,,/mnt/datasets/resstock_2024/cosimulation/114719/up01/home.xml
114719,up02,home_xml,HeatPump,,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,11868.0,0.989,3.478167086832846,11868.0,0.989,3.478167086832846,3.478167086832846,,,11347.0,0.9455833333333332,3.325477075690285,variable speed,,,,,/mnt/datasets/resstock_2024/cosimulation/114719/up02/home.xml
