building_id,home_xml_path,system_identifier,element_type,equipment_type,compressor_type,fuel,analysis_class,heating_capacity_btu_hr,heating_capacity_tons,heating_capacity_kw_thermal,backup_heating_capacity_btu_hr,backup_heating_capacity_tons,backup_heating_capacity_kw_thermal,backup_fuel,backup_system_type,ochre_equipment_name,ochre_fuel,ochre_capacity_w_thermal,ochre_capacity_kw_thermal,ochre_capacity_tons,ochre_eir,ochre_rated_efficiency,ochre_estimated_electric_kw,ochre_backup_capacity_w_thermal,ochre_backup_capacity_kw_thermal,ochre_backup_capacity_tons,ochre_backup_eir,ochre_estimated_backup_electric_kw,ochre_hp_lockout_c,ochre_backup_lockout_c,n_hvac_heating_records
312588,../load_profiles/cosimulation2/312588/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,2679.0,0.22325,0.7851373125737441,,,,,,Boiler,Electricity,785.1375066666667,0.7851375066666667,0.2232502116003431,1.0,1.0 AFUE,0.7851375066666667,,,,,,,,1
268659,../load_profiles/cosimulation2/268659/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,2701.0,0.22508333333333333,0.7915848754242937,,,,,,Boiler,Electricity,791.5850711111111,0.7915850711111111,0.2250835466713426,1.0,1.0 AFUE,0.7915850711111111,,,,,,,,1
232204,../load_profiles/cosimulation2/232204/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,2799.0,0.23325,0.8203058372131055,,,,,,Boiler,Electricity,820.30604,0.8203060400000001,0.233250221078522,1.0,1.0 AFUE,0.8203060400000001,,,,,,,,1
70065,../load_profiles/cosimulation2/70065/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,2813.0,0.23441666666666666,0.8244088317543643,,,,,,Boiler,Electricity,824.4090355555555,0.8244090355555556,0.23441688885097617,1.0,1.0 AFUE,0.8244090355555556,,,,,,,,1
472044,../load_profiles/cosimulation2/472044/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,2934.0,0.2445,0.8598704274323871,,,,,,Boiler,Electricity,859.87064,0.85987064,0.2445002317414732,1.0,1.0 AFUE,0.85987064,,,,,,,,1
51015,../load_profiles/cosimulation2/51015/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3027.0,0.25225,0.8871260340278923,,,,,,Boiler,Electricity,887.1262533333334,0.8871262533333334,0.25225023908706184,1.0,1.0 AFUE,0.8871262533333334,,,,,,,,1
374308,../load_profiles/cosimulation2/374308/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3046.0,0.25383333333333336,0.8926943837624578,,,,,,Boiler,Electricity,892.6946044444445,0.8926946044444445,0.25383357392110684,1.0,1.0 AFUE,0.8926946044444445,,,,,,,,1
180905,../load_profiles/cosimulation2/180905/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3092.0,0.25766666666666665,0.9061756515408796,,,,,,Boiler,Electricity,906.1758755555555,0.9061758755555556,0.257666910887742,1.0,1.0 AFUE,0.9061758755555556,,,,,,,,1
79776,../load_profiles/cosimulation2/79776/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3142.0,0.2618333333333333,0.9208292034739469,,,,,,Boiler,Electricity,920.8294311111111,0.9208294311111112,0.2618335815036499,1.0,1.0 AFUE,0.9208294311111112,,,,,,,,1
521426,../load_profiles/cosimulation2/521426/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3245.0,0.2704166666666667,0.9510155204560655,,,,,,Boiler,Electricity,951.0157555555555,0.9510157555555555,0.2704169229724201,1.0,1.0 AFUE,0.9510157555555555,,,,,,,,1
160621,../load_profiles/cosimulation2/160621/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3568.0,0.29733333333333334,1.04567746594368,,,,,,Boiler,Electricity,1045.6777244444445,1.0456777244444444,0.2973336151511849,1.0,1.0 AFUE,1.0456777244444444,,,,,,,,1
371350,../load_profiles/cosimulation2/371350/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3718.0,0.30983333333333335,1.0896381217428819,,,,,,Boiler,Electricity,1089.638391111111,1.0896383911111112,0.30983362699890843,1.0,1.0 AFUE,1.0896383911111112,,,,,,,,1
207153,../load_profiles/cosimulation2/207153/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3776.0,0.31466666666666665,1.1066362419852398,,,,,,Boiler,Electricity,1106.6365155555557,1.1066365155555558,0.3146669649133616,1.0,1.0 AFUE,1.1066365155555558,,,,,,,,1
325082,../load_profiles/cosimulation2/325082/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3777.0,0.31475,1.106929313023901,,,,,,Boiler,Electricity,1106.9295866666666,1.1069295866666666,0.3147502983256797,1.0,1.0 AFUE,1.1069295866666666,,,,,,,,1
56993,../load_profiles/cosimulation2/56993/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,3798.0,0.3165,1.1130838048357894,,,,,,Boiler,Electricity,1113.08408,1.1130840800000001,0.316500299984361,1.0,1.0 AFUE,1.1130840800000001,,,,,,,,1
161950,../load_profiles/cosimulation2/161950/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4015.0,0.33458333333333334,1.1766802202253013,,,,,,Boiler,Electricity,1176.6805111111112,1.1766805111111112,0.3345836504574011,1.0,1.0 AFUE,1.1766805111111112,,,,,,,,1
447201,../load_profiles/cosimulation2/447201/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4169.0,0.34741666666666665,1.2218131601791484,,,,,,Boiler,Electricity,1221.8134622222221,1.221813462222222,0.3474169959543973,1.0,1.0 AFUE,1.221813462222222,,,,,,,,1
486906,../load_profiles/cosimulation2/486906/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4255.0,0.3545833333333333,1.2470172695040243,,,,,,Boiler,Electricity,1247.017577777778,1.2470175777777779,0.3545836694137589,1.0,1.0 AFUE,1.2470175777777779,,,,,,,,1
442093,../load_profiles/cosimulation2/442093/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4409.0,0.36741666666666667,1.2921502094578714,,,,,,Boiler,Electricity,1292.1505288888889,1.2921505288888888,0.36741701491075507,1.0,1.0 AFUE,1.2921505288888888,,,,,,,,1
526358,../load_profiles/cosimulation2/526358/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4543.0,0.3785833333333333,1.3314217286384917,,,,,,Boiler,Electricity,1331.4220577777778,1.3314220577777778,0.37858369216138815,1.0,1.0 AFUE,1.3314220577777778,,,,,,,,1
77532,../load_profiles/cosimulation2/77532/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4682.0,0.39016666666666666,1.3721586030124187,,,,,,Boiler,Electricity,1372.1589422222223,1.3721589422222222,0.390167036473612,1.0,1.0 AFUE,1.3721589422222222,,,,,,,,1
96730,../load_profiles/cosimulation2/96730/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4785.0,0.39875,1.4023449199945373,,,,,,Boiler,Electricity,1402.3452666666667,1.4023452666666667,0.39875037794238216,1.0,1.0 AFUE,1.4023452666666667,,,,,,,,1
342391,../load_profiles/cosimulation2/342391/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4899.0,0.40825,1.4357550184019305,,,,,,Boiler,Electricity,1435.7553733333334,1.4357553733333335,0.4082503869466521,1.0,1.0 AFUE,1.4357553733333335,,,,,,,,1
116314,../load_profiles/cosimulation2/116314/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,4924.0,0.4103333333333333,1.4430817943684642,,,,,,Boiler,Electricity,1443.0821511111112,1.4430821511111112,0.410333722254606,1.0,1.0 AFUE,1.4430821511111112,,,,,,,,1
202347,../load_profiles/cosimulation2/202347/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5045.0,0.42041666666666666,1.478543390046487,,,,,,Boiler,Electricity,1478.5437555555557,1.4785437555555556,0.4204170651451031,1.0,1.0 AFUE,1.4785437555555556,,,,,,,,1
33042,../load_profiles/cosimulation2/33042/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5077.0,0.4230833333333333,1.48792166328365,,,,,,Boiler,Electricity,1487.9220311111112,1.4879220311111112,0.4230837343392841,1.0,1.0 AFUE,1.4879220311111112,,,,,,,,1
375549,../load_profiles/cosimulation2/375549/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5258.0,0.43816666666666665,1.5409675212813536,,,,,,Boiler,Electricity,1540.9679022222222,1.5409679022222222,0.4381670819688705,1.0,1.0 AFUE,1.5409679022222222,,,,,,,,1
180140,../load_profiles/cosimulation2/180140/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5419.0,0.45158333333333334,1.5881519585058301,,,,,,Boiler,Electricity,1588.152351111111,1.588152351111111,0.4515837613520938,1.0,1.0 AFUE,1.588152351111111,,,,,,,,1
39417,../load_profiles/cosimulation2/39417/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5425.0,0.45208333333333334,1.5899103847377982,,,,,,Boiler,Electricity,1589.9107777777779,1.589910777777778,0.4520837618260028,1.0,1.0 AFUE,1.589910777777778,,,,,,,,1
281322,../load_profiles/cosimulation2/281322/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5464.0,0.4553333333333333,1.6013401552455906,,,,,,Boiler,Electricity,1601.3405511111112,1.6013405511111112,0.4553337649064109,1.0,1.0 AFUE,1.6013405511111112,,,,,,,,1
21000,../load_profiles/cosimulation2/21000/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5555.0,0.46291666666666664,1.628009619763773,,,,,,Boiler,Electricity,1628.0100222222222,1.6280100222222222,0.4629171054273632,1.0,1.0 AFUE,1.6280100222222222,,,,,,,,1
383710,../load_profiles/cosimulation2/383710/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5635.0,0.46958333333333335,1.6514553028566807,,,,,,Boiler,Electricity,1651.4557111111112,1.6514557111111112,0.4695837784128158,1.0,1.0 AFUE,1.6514557111111112,,,,,,,,1
71306,../load_profiles/cosimulation2/71306/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5665.0,0.47208333333333335,1.6602474340165212,,,,,,Boiler,Electricity,1660.2478444444446,1.6602478444444446,0.4720837807823605,1.0,1.0 AFUE,1.6602478444444446,,,,,,,,1
212498,../load_profiles/cosimulation2/212498/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5685.0,0.47375,1.666108854789748,,,,,,Boiler,Electricity,1666.1092666666666,1.6661092666666666,0.4737504490287236,1.0,1.0 AFUE,1.6661092666666666,,,,,,,,1
163514,../load_profiles/cosimulation2/163514/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5708.0,0.4756666666666667,1.6728494886789589,,,,,,Boiler,Electricity,1672.8499022222222,1.6728499022222223,0.47566711751204127,1.0,1.0 AFUE,1.6728499022222223,,,,,,,,1
200359,../load_profiles/cosimulation2/200359/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5823.0,0.48525,1.7065526581250137,,,,,,Boiler,Electricity,1706.5530800000001,1.7065530800000002,0.48525045992862936,1.0,1.0 AFUE,1.7065530800000002,,,,,,,,1
317613,../load_profiles/cosimulation2/317613/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5824.0,0.48533333333333334,1.706845729163675,,,,,,Boiler,Electricity,1706.846151111111,1.706846151111111,0.4853337933409475,1.0,1.0 AFUE,1.706846151111111,,,,,,,,1
467023,../load_profiles/cosimulation2/467023/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5902.0,0.49183333333333334,1.72970527017926,,,,,,Boiler,Electricity,1729.705697777778,1.7297056977777778,0.49183379950176376,1.0,1.0 AFUE,1.7297056977777778,,,,,,,,1
424404,../load_profiles/cosimulation2/424404/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5930.0,0.49416666666666664,1.7379112592617776,,,,,,Boiler,Electricity,1737.9116888888889,1.7379116888888888,0.49416713504667215,1.0,1.0 AFUE,1.7379116888888888,,,,,,,,1
20835,../load_profiles/cosimulation2/20835/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,5933.0,0.49441666666666667,1.7387904723777616,,,,,,Boiler,Electricity,1738.7909022222223,1.7387909022222223,0.49441713528362663,1.0,1.0 AFUE,1.7387909022222223,,,,,,,,1
213525,../load_profiles/cosimulation2/213525/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,6229.0,0.5190833333333333,1.8255394998215198,,,,,,Boiler,Electricity,1825.5399511111111,1.8255399511111112,0.5190838253298011,1.0,1.0 AFUE,1.8255399511111112,,,,,,,,1
76011,../load_profiles/cosimulation2/76011/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,6256.0,0.5213333333333333,1.8334524178653762,,,,,,Boiler,Electricity,1833.452871111111,1.833452871111111,0.5213338274623914,1.0,1.0 AFUE,1.833452871111111,,,,,,,,1
186586,../load_profiles/cosimulation2/186586/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,6375.0,0.53125,1.8683278714660763,,,,,,Boiler,Electricity,1868.3283333333334,1.8683283333333334,0.5312505035282521,1.0,1.0 AFUE,1.8683283333333334,,,,,,,,1
5640,../load_profiles/cosimulation2/5640/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,6940.0,0.5783333333333334,2.0339130083097365,,,,,,Boiler,Electricity,2033.9135111111111,2.0339135111111113,0.5783338814880109,1.0,1.0 AFUE,2.0339135111111113,,,,,,,,1
326870,../load_profiles/cosimulation2/326870/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7474.0,0.6228333333333333,2.190412942954895,,,,,,Boiler,Electricity,2190.4134844444443,2.1904134844444445,0.6228339236659068,1.0,1.0 AFUE,2.1904134844444445,,,,,,,,1
536626,../load_profiles/cosimulation2/536626/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7481.0,0.6234166666666666,2.1924644402255242,,,,,,Boiler,Electricity,2192.4649822222223,2.1924649822222224,0.623417257552134,1.0,1.0 AFUE,2.1924649822222224,,,,,,,,1
385240,../load_profiles/cosimulation2/385240/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7583.0,0.6319166666666667,2.2223576861689813,,,,,,Boiler,Electricity,2222.3582355555554,2.2223582355555553,0.631917265608586,1.0,1.0 AFUE,2.2223582355555553,,,,,,,,1
160794,../load_profiles/cosimulation2/160794/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7601.0,0.6334166666666666,2.2276329648648856,,,,,,Boiler,Electricity,2227.6335155555557,2.2276335155555556,0.6334172670303129,1.0,1.0 AFUE,2.2276335155555556,,,,,,,,1
366324,../load_profiles/cosimulation2/366324/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7827.0,0.65225,2.2938670196023496,,,,,,Boiler,Electricity,2293.8675866666667,2.293867586666667,0.6522506182142164,1.0,1.0 AFUE,2.293867586666667,,,,,,,,1
547509,../load_profiles/cosimulation2/547509/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7862.0,0.6551666666666667,2.304124505955497,,,,,,Boiler,Electricity,2304.1250755555557,2.3041250755555556,0.6551672876453519,1.0,1.0 AFUE,2.3041250755555556,,,,,,,,1
75814,../load_profiles/cosimulation2/75814/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7865.0,0.6554166666666666,2.3050037190714807,,,,,,Boiler,Electricity,2305.004288888889,2.3050042888888886,0.6554172878823062,1.0,1.0 AFUE,2.3050042888888886,,,,,,,,1
188714,../load_profiles/cosimulation2/188714/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,7900.0,0.6583333333333333,2.315261205424628,,,,,,Boiler,Electricity,2315.2617777777778,2.3152617777777778,0.6583339573134418,1.0,1.0 AFUE,2.3152617777777778,,,,,,,,1
332426,../load_profiles/cosimulation2/332426/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,8031.0,0.66925,2.353653511489264,,,,,,Boiler,Electricity,2353.6540933333335,2.3536540933333336,0.6692506343271205,1.0,1.0 AFUE,2.3536540933333336,,,,,,,,1
255151,../load_profiles/cosimulation2/255151/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,8047.0,0.6705833333333333,2.3583426481078456,,,,,,Boiler,Electricity,2358.343231111111,2.3583432311111108,0.6705839689242109,1.0,1.0 AFUE,2.3583432311111108,,,,,,,,1
214635,../load_profiles/cosimulation2/214635/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,8220.0,0.685,2.4090439377962585,,,,,,Boiler,Electricity,2409.044533333333,2.4090445333333332,0.6850006492552521,1.0,1.0 AFUE,2.4090445333333332,,,,,,,,1
320911,../load_profiles/cosimulation2/320911/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,8796.0,0.733,2.577852856065193,,,,,,Boiler,Electricity,2577.8534933333335,2.5778534933333335,0.7330006947505107,1.0,1.0 AFUE,2.5778534933333335,,,,,,,,1
145155,../load_profiles/cosimulation2/145155/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,8802.0,0.7335,2.579611282297161,,,,,,Boiler,Electricity,2579.61192,2.5796119199999996,0.7335006952244195,1.0,1.0 AFUE,2.5796119199999996,,,,,,,,1
101271,../load_profiles/cosimulation2/101271/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,8850.0,0.7375,2.593678692152906,,,,,,Boiler,Electricity,2593.6793333333335,2.5936793333333337,0.7375006990156912,1.0,1.0 AFUE,2.5936793333333337,,,,,,,,1
391475,../load_profiles/cosimulation2/391475/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,9170.0,0.7641666666666667,2.6874614245245363,,,,,,Boiler,Electricity,2687.462088888889,2.687462088888889,0.7641673909575014,1.0,1.0 AFUE,2.687462088888889,,,,,,,,1
87641,../load_profiles/cosimulation2/87641/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,9273.0,0.77275,2.717647741506655,,,,,,Boiler,Electricity,2717.6484133333333,2.7176484133333334,0.7727507324262717,1.0,1.0 AFUE,2.7176484133333334,,,,,,,,1
294616,../load_profiles/cosimulation2/294616/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,9377.0,0.7814166666666666,2.7481271295274348,,,,,,Boiler,Electricity,2748.127808888889,2.748127808888889,0.78141740730736,1.0,1.0 AFUE,2.748127808888889,,,,,,,,1
120387,../load_profiles/cosimulation2/120387/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,9727.0,0.8105833333333333,2.8507019930589057,,,,,,Boiler,Electricity,2850.7026977777778,2.850702697777778,0.810584101618715,1.0,1.0 AFUE,2.850702697777778,,,,,,,,1
326744,../load_profiles/cosimulation2/326744/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,9727.0,0.8105833333333333,2.8507019930589057,,,,,,Boiler,Electricity,2850.7026977777778,2.850702697777778,0.810584101618715,1.0,1.0 AFUE,2.850702697777778,,,,,,,,1
147201,../load_profiles/cosimulation2/147201/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,10094.0,0.8411666666666666,2.958259064247619,,,,,,Boiler,Electricity,2958.2597955555557,2.9582597955555556,0.8411674639394787,1.0,1.0 AFUE,2.9582597955555556,,,,,,,,1
87382,../load_profiles/cosimulation2/87382/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,10158.0,0.8465,2.9770156107219456,,,,,,Boiler,Electricity,2977.016346666667,2.977016346666667,0.8465008023278408,1.0,1.0 AFUE,2.977016346666667,,,,,,,,1
177055,../load_profiles/cosimulation2/177055/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,10314.0,0.8595,3.0227346927531156,,,,,,Boiler,Electricity,3022.73544,3.02273544,0.8595008146494733,1.0,1.0 AFUE,3.02273544,,,,,,,,1
187113,../load_profiles/cosimulation2/187113/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,10461.0,0.87175,3.065816135436333,,,,,,Boiler,Electricity,3065.816893333333,3.065816893333333,0.8717508262602424,1.0,1.0 AFUE,3.065816893333333,,,,,,,,1
107179,../load_profiles/cosimulation2/107179/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,10495.0,0.8745833333333334,3.0757805507508187,,,,,,Boiler,Electricity,3075.7813111111113,3.075781311111111,0.8745841622790598,1.0,1.0 AFUE,3.075781311111111,,,,,,,,1
70115,../load_profiles/cosimulation2/70115/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,10887.0,0.90725,3.1906643979060663,,,,,,Boiler,Electricity,3190.6651866666666,3.1906651866666667,0.9072508599077773,1.0,1.0 AFUE,3.1906651866666667,,,,,,,,1
388945,../load_profiles/cosimulation2/388945/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,11135.0,0.9279166666666666,3.2633460154940797,,,,,,Boiler,Electricity,3263.3468222222223,3.263346822222222,0.9279175461626803,1.0,1.0 AFUE,3.263346822222222,,,,,,,,1
222525,../load_profiles/cosimulation2/222525/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,11224.0,0.9353333333333333,3.2894293379349397,,,,,,Boiler,Electricity,3289.430151111111,3.289430151111111,0.9353342198589963,1.0,1.0 AFUE,3.289430151111111,,,,,,,,1
353884,../load_profiles/cosimulation2/353884/up00/home.xml,HeatingSystem1,HeatingSystem,Boiler,,electricity,electric_heating_system_uncertain,11317.0,0.9430833333333334,3.3166849445304445,,,,,,Boiler,Electricity,3316.6857644444444,3.3166857644444443,0.943084227204585,1.0,1.0 AFUE,3.3166857644444443,,,,,,,,1
