device_filename,building_id,element_type,equipment_type,technology,analysis_class,fuel,capacity_btuh,capacity_tons,capacity_kw_thermal,metadata_reference_estimated_electric_kw,backup_type,backup_fuel,backup_capacity_tons,backup_capacity_kw_thermal,metadata_reference_backup_electric_kw,compressor_type
ochre_load_161950.csv,161950,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4015.0,0.3345833333333333,1.1766802202253013,1.1766805111111112,,,,,,
ochre_load_447201.csv,447201,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4169.0,0.3474166666666666,1.2218131601791484,1.221813462222222,,,,,,
ochre_load_486906.csv,486906,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4255.0,0.3545833333333333,1.2470172695040245,1.247017577777778,,,,,,
ochre_load_442093.csv,442093,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4409.0,0.3674166666666666,1.2921502094578714,1.2921505288888888,,,,,,
ochre_load_526358.csv,526358,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4543.0,0.3785833333333333,1.3314217286384915,1.3314220577777778,,,,,,
ochre_load_77532.csv,77532,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4682.0,0.3901666666666666,1.3721586030124189,1.3721589422222222,,,,,,
ochre_load_96730.csv,96730,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4785.0,0.39875,1.4023449199945373,1.4023452666666667,,,,,,
ochre_load_342391.csv,342391,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4899.0,0.40825,1.4357550184019303,1.4357553733333337,,,,,,
ochre_load_116314.csv,116314,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4924.0,0.4103333333333333,1.4430817943684642,1.4430821511111112,,,,,,
ochre_load_202347.csv,202347,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5045.0,0.4204166666666666,1.478543390046487,1.4785437555555556,,,,,,
ochre_load_33042.csv,33042,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5077.0,0.4230833333333333,1.48792166328365,1.4879220311111112,,,,,,
ochre_load_375549.csv,375549,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5258.0,0.4381666666666666,1.5409675212813536,1.5409679022222222,,,,,,
ochre_load_180140.csv,180140,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5419.0,0.4515833333333333,1.58815195850583,1.588152351111111,,,,,,
ochre_load_39417.csv,39417,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5425.0,0.4520833333333333,1.5899103847377982,1.589910777777778,,,,,,
ochre_load_281322.csv,281322,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5464.0,0.4553333333333333,1.6013401552455906,1.6013405511111112,,,,,,
ochre_load_21000.csv,21000,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5555.0,0.4629166666666666,1.628009619763773,1.6280100222222222,,,,,,
ochre_load_383710.csv,383710,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5635.0,0.4695833333333333,1.6514553028566807,1.6514557111111112,,,,,,
ochre_load_71306.csv,71306,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5665.0,0.4720833333333333,1.6602474340165212,1.6602478444444446,,,,,,
ochre_load_212498.csv,212498,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5685.0,0.47375,1.666108854789748,1.6661092666666666,,,,,,
ochre_load_163514.csv,163514,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5708.0,0.4756666666666667,1.6728494886789589,1.6728499022222223,,,,,,
ochre_load_200359.csv,200359,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5823.0,0.48525,1.7065526581250137,1.7065530800000002,,,,,,
ochre_load_317613.csv,317613,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5824.0,0.4853333333333333,1.706845729163675,1.706846151111111,,,,,,
ochre_load_467023.csv,467023,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5902.0,0.4918333333333333,1.72970527017926,1.7297056977777778,,,,,,
ochre_load_424404.csv,424404,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5930.0,0.4941666666666666,1.7379112592617776,1.7379116888888888,,,,,,
ochre_load_20835.csv,20835,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5933.0,0.4944166666666666,1.7387904723777616,1.7387909022222223,,,,,,
ochre_load_213525.csv,213525,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,6229.0,0.5190833333333333,1.82553949982152,1.8255399511111112,,,,,,
ochre_load_76011.csv,76011,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,6256.0,0.5213333333333333,1.833452417865376,1.833452871111111,,,,,,
ochre_load_186586.csv,186586,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,6375.0,0.53125,1.8683278714660765,1.8683283333333331,,,,,,
ochre_load_5640.csv,5640,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,6940.0,0.5783333333333334,2.0339130083097365,2.0339135111111117,,,,,,
ochre_load_326870.csv,326870,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7474.0,0.6228333333333333,2.190412942954895,2.1904134844444445,,,,,,
ochre_load_536626.csv,536626,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7481.0,0.6234166666666666,2.192464440225524,2.1924649822222224,,,,,,
ochre_load_385240.csv,385240,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7583.0,0.6319166666666667,2.2223576861689813,2.222358235555556,,,,,,
ochre_load_160794.csv,160794,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7601.0,0.6334166666666666,2.2276329648648856,2.227633515555556,,,,,,
ochre_load_366324.csv,366324,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7827.0,0.65225,2.2938670196023496,2.293867586666667,,,,,,
ochre_load_547509.csv,547509,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7862.0,0.6551666666666667,2.304124505955497,2.304125075555556,,,,,,
ochre_load_75814.csv,75814,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7865.0,0.6554166666666666,2.3050037190714807,2.3050042888888886,,,,,,
ochre_load_188714.csv,188714,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7900.0,0.6583333333333333,2.315261205424628,2.3152617777777778,,,,,,
ochre_load_332426.csv,332426,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,8031.0,0.66925,2.353653511489264,2.3536540933333336,,,,,,
ochre_load_255151.csv,255151,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,8047.0,0.6705833333333333,2.3583426481078456,2.3583432311111108,,,,,,
ochre_load_214635.csv,214635,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,8220.0,0.685,2.4090439377962585,2.409044533333333,,,,,,
ochre_load_320911.csv,320911,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,8796.0,0.733,2.577852856065193,2.577853493333333,,,,,,
ochre_load_145155.csv,145155,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,8802.0,0.7335,2.579611282297161,2.57961192,,,,,,
ochre_load_101271.csv,101271,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,8850.0,0.7375,2.593678692152906,2.5936793333333337,,,,,,
ochre_load_391475.csv,391475,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,9170.0,0.7641666666666667,2.6874614245245363,2.687462088888889,,,,,,
ochre_load_87641.csv,87641,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,9273.0,0.77275,2.717647741506655,2.7176484133333334,,,,,,
ochre_load_294616.csv,294616,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,9377.0,0.7814166666666666,2.7481271295274348,2.748127808888889,,,,,,
ochre_load_120387.csv,120387,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,9727.0,0.8105833333333333,2.8507019930589057,2.850702697777778,,,,,,
ochre_load_326744.csv,326744,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,9727.0,0.8105833333333333,2.8507019930589057,2.850702697777778,,,,,,
ochre_load_147201.csv,147201,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10094.0,0.8411666666666666,2.958259064247619,2.958259795555556,,,,,,
ochre_load_87382.csv,87382,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10158.0,0.8465,2.9770156107219456,2.977016346666667,,,,,,
ochre_load_177055.csv,177055,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10314.0,0.8595,3.022734692753116,3.02273544,,,,,,
ochre_load_187113.csv,187113,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10461.0,0.87175,3.065816135436333,3.065816893333333,,,,,,
ochre_load_107179.csv,107179,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10495.0,0.8745833333333334,3.0757805507508187,3.075781311111111,,,,,,
ochre_load_70115.csv,70115,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10887.0,0.90725,3.1906643979060663,3.1906651866666667,,,,,,
ochre_load_388945.csv,388945,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11135.0,0.9279166666666666,3.26334601549408,3.263346822222222,,,,,,
ochre_load_222525.csv,222525,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11224.0,0.9353333333333332,3.28942933793494,3.289430151111111,,,,,,
ochre_load_353884.csv,353884,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11317.0,0.9430833333333334,3.3166849445304445,3.3166857644444443,,,,,,
ochre_load_279611.csv,279611,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11365.0,0.9470833333333334,3.330752354386189,3.330753177777777,,,,,,
ochre_load_460290.csv,460290,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11466.0,0.9555,3.360352529290985,3.36035336,,,,,,
ochre_load_476656.csv,476656,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11516.0,0.9596666666666668,3.3750060812240523,3.375006915555556,,,,,,
ochre_load_427498.csv,427498,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11682.0,0.9735,3.423655873641836,3.42365672,,,,,,
ochre_load_214704.csv,214704,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11736.0,0.978,3.4394817097295483,3.43948256,,,,,,
ochre_load_121009.csv,121009,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11867.0,0.9889166666666668,3.4778740157941845,3.4778748755555555,,,,,,
ochre_load_348563.csv,348563,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11921.0,0.9934166666666666,3.4936998518818974,3.493700715555556,,,,,,
ochre_load_336907.csv,336907,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11954.0,0.9961666666666666,3.5033711961577216,3.503372062222222,,,,,,
ochre_load_56041.csv,56041,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12135.0,1.01125,3.556417054155425,3.556417933333333,,,,,,
ochre_load_147050.csv,147050,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12142.0,1.0118333333333334,3.5584685514260546,3.558469431111111,,,,,,
ochre_load_352244.csv,352244,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12457.0,1.0380833333333332,3.650785928604378,3.650786831111111,,,,,,
ochre_load_487574.csv,487574,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12556.0,1.0463333333333331,3.679799961431852,3.679800871111111,,,,,,
ochre_load_43786.csv,43786,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12662.0,1.0551666666666666,3.710865491529954,3.710866408888889,,,,,,
ochre_load_427058.csv,427058,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12728.0,1.0606666666666666,3.7302081800816023,3.730209102222222,,,,,,
ochre_load_50234.csv,50234,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12794.0,1.0661666666666667,3.749550868633252,3.749551795555556,,,,,,
ochre_load_417636.csv,417636,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12863.0,1.0719166666666666,3.769772770300885,3.7697737022222224,,,,,,
ochre_load_2531.csv,2531,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,13243.0,1.1035833333333334,3.881139764992196,3.881140724444444,,,,,,
ochre_load_77356.csv,77356,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,13387.0,1.1155833333333334,3.923341994559429,3.9233429644444446,,,,,,
ochre_load_327617.csv,327617,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,14311.0,1.192583333333333,4.194139634282513,4.194140671111112,,,,,,
ochre_load_330193.csv,330193,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,14420.0,1.2016666666666669,4.2260843774966,4.226085422222223,,,,,,
ochre_load_177213.csv,177213,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,14508.0,1.209,4.251874628898798,4.25187568,,,,,,
ochre_load_368109.csv,368109,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,14925.0,1.24375,4.374085252020579,4.3740863333333335,,,,,,
ochre_load_191639.csv,191639,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,15644.0,1.3036666666666668,4.584803328818086,4.584804462222222,,,,,,
ochre_load_423828.csv,423828,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,16174.0,1.3478333333333334,4.740130979308598,4.740132151111111,,,,,,
ochre_load_125752.csv,125752,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,16536.0,1.378,4.8462226953040055,4.846223893333334,,,,,,
ochre_load_485873.csv,485873,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,16553.0,1.3794166666666667,4.851204902961249,4.851206102222222,,,,,,
ochre_load_313757.csv,313757,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,16691.0,1.3909166666666666,4.891648706296515,4.891649915555556,,,,,,
ochre_load_363042.csv,363042,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,18150.0,1.5125,5.319239351703417,5.3192406666666665,,,,,,
ochre_load_192317.csv,192317,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,18240.0,1.52,5.345615745182938,5.345617066666667,,,,,,
ochre_load_470721.csv,470721,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,19347.0,1.61225,5.670045384981047,5.670046786666667,,,,,,
ochre_load_304989.csv,304989,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,20112.0,1.676,5.894244729556976,5.894246186666667,,,,,,
ochre_load_351757.csv,351757,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,20566.0,1.713833333333333,6.027298981109228,6.027300471111111,,,,,,
ochre_load_288485.csv,288485,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,22127.0,1.8439166666666664,6.484782872459587,6.484784475555555,,,,,,
ochre_load_335682.csv,335682,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,23227.0,1.9355833333333332,6.807161014987067,6.807162697777778,,,,,,
ochre_load_266903.csv,266903,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,30011.0,2.5009166666666665,8.795354941265634,8.795357115555557,,,,,,
ochre_load_289393.csv,289393,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,66397.0,5.533083333333333,19.459037753997343,19.459042564444445,,,,,,
ochre_load_430208.csv,430208,HeatingSystem,Boiler,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,77579.0,6.464916666666666,22.736158108308505,22.73616372888889,,,,,,
ochre_load_278662.csv,278662,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,1738.0,0.1448333333333333,0.5093574651934181,0.5093575911111111,,,,,,
ochre_load_488659.csv,488659,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,1819.0,0.1515833333333333,0.5330962193249871,0.5330963511111112,,,,,,
ochre_load_31648.csv,31648,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,2420.0,0.2016666666666666,0.7092319135604556,0.7092320888888889,,,,,,
ochre_load_172849.csv,172849,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,2539.0,0.2115833333333333,0.7441073671611557,0.744107551111111,,,,,,
ochre_load_360612.csv,360612,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,2572.0,0.2143333333333333,0.75377871143698,0.7537788977777778,,,,,,
ochre_load_278166.csv,278166,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,2608.0,0.2173333333333333,0.7643292688287885,0.7643294577777777,,,,,,
ochre_load_537983.csv,537983,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,3171.0,0.26425,0.929328263595126,0.9293284933333332,,,,,,
ochre_load_294867.csv,294867,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,3351.0,0.27925,0.982081050554168,0.9820812933333332,,,,,,
ochre_load_435785.csv,435785,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,3463.0,0.2885833333333333,1.014905006884239,1.0149052577777775,,,,,,
ochre_load_420010.csv,420010,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,3760.0,0.3133333333333333,1.1019471053666583,1.1019473777777775,,,,,,
ochre_load_103629.csv,103629,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4295.0,0.3579166666666666,1.258740111050478,1.258740422222222,,,,,,
ochre_load_448598.csv,448598,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4558.0,0.3798333333333333,1.3358177942184115,1.3358181244444445,,,,,,
ochre_load_206587.csv,206587,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4597.0,0.3830833333333333,1.3472475647262043,1.3472478977777778,,,,,,
ochre_load_41603.csv,41603,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,4668.0,0.389,1.36805560847116,1.3680559466666666,,,,,,
ochre_load_407766.csv,407766,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,5459.0,0.4549166666666667,1.599874800052284,1.5998751955555557,,,,,,
ochre_load_347465.csv,347465,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,6507.0,0.54225,1.9070132485693736,1.90701372,,,,,,
ochre_load_386133.csv,386133,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,6652.0,0.5543333333333333,1.9495085491752688,1.9495090311111112,,,,,,
ochre_load_548576.csv,548576,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7654.0,0.6378333333333334,2.2431657299139367,2.2431662844444444,,,,,,
ochre_load_244333.csv,244333,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,7972.0,0.6643333333333333,2.3363623202082446,2.336362897777778,,,,,,
ochre_load_500868.csv,500868,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,9392.0,0.7826666666666666,2.752523195107355,2.752523875555556,,,,,,
ochre_load_463947.csv,463947,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10182.0,0.8485,2.9840493156498176,2.984050053333333,,,,,,
ochre_load_358904.csv,358904,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10394.0,0.8661666666666666,3.046180375846023,3.0461811288888887,,,,,,
ochre_load_34881.csv,34881,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,10986.0,0.9155,3.2196784307335395,3.2196792266666665,,,,,,
ochre_load_258272.csv,258272,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,11393.0,0.9494166666666668,3.338958343468707,3.338959168888889,,,,,,
ochre_load_413697.csv,413697,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12035.0,1.002916666666667,3.52710995028929,3.5271108222222223,,,,,,
ochre_load_154021.csv,154021,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,12803.0,1.0669166666666667,3.752188507981204,3.752189435555556,,,,,,
ochre_load_42616.csv,42616,HeatingSystem,Furnace,electric_heating_system_uncertain,electric_heating_system_uncertain,electricity,13261.0,1.1050833333333334,3.8864150436881,3.886416004444445,,,,,,
