scheme_name,upgrade,kw_bin,n_devices,mean_peak_kw,median_peak_kw,std_peak_kw,cv_peak_kw,median_total_energy_kwh,median_duty_cycle,median_switching_events,median_cooling_capacity_tons,active_day_share,median_daily_kwh_per_ton,median_daily_peak_kw_per_ton,median_switches_per_on_hour_10min,has_minimum_devices,has_preferred_devices
fixed_0p25_to_2_then_3plus,up00,0-0.25,0,,,,,,,,,,,,,False,False
fixed_0p25_to_2_then_3plus,up00,0.25-0.5,26,0.4071245319309936,0.3914725103710638,0.055170050961337876,0.13551148760224804,83.01529754829033,0.1436805555555555,85.0,0.5165416666666667,0.7333333333333333,4.813178676200653,0.6241415646820665,1.2492523579480102,True,True
fixed_0p25_to_2_then_3plus,up00,0.5-0.75,50,0.612572591693016,0.6293310062277206,0.07387920909487176,0.12060482316175111,82.48881987543628,0.19223379629629625,351.0,0.6275,0.9333333333333333,4.865917646203497,0.7763091936014731,3.041438341175183,True,True
fixed_0p25_to_2_then_3plus,up00,0.75-1,68,0.8710237364941751,0.8659155026180305,0.07425936828255367,0.08525527511046224,100.07910407265416,0.1840856481481481,334.0,0.7817083333333333,0.8666666666666667,4.383262478544047,0.8384260123743803,2.9569164791890823,True,True
fixed_0p25_to_2_then_3plus,up00,1-1.5,103,1.2280600974549767,1.2142857049792155,0.14411680789084985,0.11735322089653148,111.68827674447132,0.1579166666666666,313.0,1.14075,0.8333333333333334,3.4755401892612836,0.8446625382635149,3.920309834329191,True,True
fixed_0p25_to_2_then_3plus,up00,1.5-2,93,1.7378394880850438,1.7133808053992672,0.1444616241791079,0.08312713870847344,137.07613631158202,0.1293055555555555,366.0,1.77625,0.8,2.63863032842362,0.8327979238817301,4.615384615384616,True,True
fixed_0p25_to_2_then_3plus,up00,2-3,94,2.430443869538292,2.3797607568807653,0.28096525438503983,0.115602445259686,153.14591641911178,0.096724537037037,268.0,2.3293749999999998,0.7666666666666667,1.9866972985035318,0.8320153051332603,5.252390075100079,True,True
fixed_0p25_to_2_then_3plus,up00,3+,63,3.934424746827356,3.731614721043792,0.8164483398651959,0.20751403125032805,233.73606126575763,0.1062962962962962,298.0,3.563083333333333,0.7666666666666667,2.28847595956744,0.8634365632371264,6.096431022649279,True,True
fixed_0p25_to_2_then_3plus,up01,0-0.25,0,,,,,,,,,,,,,False,False
fixed_0p25_to_2_then_3plus,up01,0.25-0.5,36,0.4276471767729486,0.43672993554888806,0.046631302966947175,0.10904153119594942,76.21455578807135,0.10326388888888885,113.0,0.5842499999999999,0.7166666666666666,4.7039454859001575,0.687704064504489,2.4921546115575963,True,True
fixed_0p25_to_2_then_3plus,up01,0.5-0.75,106,0.6397820714188553,0.6399600605154605,0.06856953699086119,0.10717639654827055,85.61407432672675,0.13478009259259255,92.0,0.8763333333333334,0.8,3.5019904337467755,0.5112314663445919,1.8169491525423729,True,True
fixed_0p25_to_2_then_3plus,up01,0.75-1,120,0.8786099211806732,0.880769829276186,0.06677686191757702,0.07600285440419623,96.11198391357681,0.15255787037037033,105.0,1.0946666666666667,0.8166666666666667,3.037209639687334,0.5205044629264874,1.5350844277673545,True,True
fixed_0p25_to_2_then_3plus,up01,1-1.5,221,1.2380765584174078,1.2356228224429189,0.14659173399556258,0.11840280231373246,100.3702319568122,0.1450231481481481,134.0,1.6244166666666666,0.8,2.045662576694057,0.6865556172907337,2.7908986683129022,True,True
fixed_0p25_to_2_then_3plus,up01,1.5-2,153,1.7399924649625913,1.7384146165993066,0.13518448587477397,0.07769256970758223,143.47691412469194,0.1447916666666666,300.0,2.1851666666666665,0.8333333333333334,2.2012151685061845,0.6937121671035312,5.794000645091926,True,True
fixed_0p25_to_2_then_3plus,up01,2-3,175,2.41866437584715,2.393078430657776,0.27480525542650974,0.11361859800422196,150.64607158964668,0.1046064814814814,342.0,3.00625,0.7666666666666667,1.480259948191481,0.6963381121277188,6.79245283018868,True,True
fixed_0p25_to_2_then_3plus,up01,3+,58,3.524594367904655,3.500437635403596,0.35184382194585184,0.09982533739195082,163.6285813938449,0.07929398148148145,343.0,4.191,0.7333333333333333,1.3353434534476492,0.7000008274742531,7.688016034462128,True,True
fixed_0p25_to_2_then_3plus,up02,0-0.25,0,,,,,,,,,,,,,False,False
fixed_0p25_to_2_then_3plus,up02,0.25-0.5,66,0.43781676485389504,0.44403432027535145,0.04379100261738368,0.10002130145015642,75.30441235683381,0.0265393518518518,36.0,0.6276666666666667,0.4,4.407613587404798,0.4610976176019276,1.9672131147540983,True,True
fixed_0p25_to_2_then_3plus,up02,0.5-0.75,153,0.6257468358089253,0.6324558784932462,0.07580563630874308,0.12114425830175621,69.72950361038346,0.0668055555555555,58.0,0.9565,0.6,2.550254809281494,0.4101439583085851,1.256544502617801,True,True
fixed_0p25_to_2_then_3plus,up02,0.75-1,137,0.8774319662045512,0.8822128658243008,0.06946968021860316,0.0791738652047332,74.77432352240038,0.1187268518518518,50.0,1.8121666666666667,0.6333333333333333,1.619872228778698,0.2774846251793984,0.5217391304347826,True,True
fixed_0p25_to_2_then_3plus,up02,1-1.5,183,1.2401891116778572,1.2270795608654468,0.14903739730990806,0.12017312191063727,87.8505643478631,0.1529166666666666,54.0,2.7278333333333333,0.6666666666666666,0.9822790886069489,0.17072401748271449,0.44362745098039214,True,True
fixed_0p25_to_2_then_3plus,up02,1.5-2,123,1.7308133749214298,1.7345610245213752,0.15544446236172196,0.08981006537968217,120.23645158803508,0.204375,58.0,3.594333333333333,0.7333333333333333,1.1015986455114173,0.18091274580717664,0.3337041156840934,True,True
fixed_0p25_to_2_then_3plus,up02,2-3,54,2.253627854489741,2.1961892764850157,0.22898656653031188,0.10160797670037597,183.9157054569301,0.2708101851851852,62.0,4.170999999999999,0.8,1.3927510179976612,0.20518093886926464,0.24828060035054478,True,True
fixed_0p25_to_2_then_3plus,up02,3+,0,,,,,,,,,,,,,False,False
fixed_0p5_to_3_then_4plus,up00,0-0.5,26,0.4071245319309936,0.3914725103710638,0.055170050961337876,0.13551148760224804,83.01529754829033,0.1436805555555555,85.0,0.5165416666666667,0.7333333333333333,4.813178676200653,0.6241415646820665,1.2492523579480102,True,True
fixed_0p5_to_3_then_4plus,up00,0.5-1,118,0.7615105395445315,0.7748514069870467,0.14796558559003362,0.194305367957919,93.9920849648753,0.1901967592592592,338.0,0.7046666666666667,0.9,4.503164370260228,0.7861027316850269,2.9569164791890823,True,True
fixed_0p5_to_3_then_4plus,up00,1-1.5,103,1.2280600974549767,1.2142857049792155,0.14411680789084985,0.11735322089653148,111.68827674447132,0.1579166666666666,313.0,1.14075,0.8333333333333334,3.4755401892612836,0.8446625382635149,3.920309834329191,True,True
fixed_0p5_to_3_then_4plus,up00,1.5-2,93,1.7378394880850438,1.7133808053992672,0.1444616241791079,0.08312713870847344,137.07613631158202,0.1293055555555555,366.0,1.77625,0.8,2.63863032842362,0.8327979238817301,4.615384615384616,True,True
fixed_0p5_to_3_then_4plus,up00,2-2.5,56,2.231815124054061,2.235279848261169,0.14073540626135153,0.06305872056539685,158.19956333188856,0.13206018518518514,261.0,2.1694166666666668,0.8,2.30897607650999,0.8380903881164606,4.713899961424714,True,True
fixed_0p5_to_3_then_4plus,up00,2.5-3,38,2.7231599155150534,2.7170956396343238,0.1458313467520649,0.05355225226443693,148.8089385714659,0.0849305555555555,274.0,2.701208333333333,0.7,1.4357104623870982,0.8221569502116272,6.440280023523265,True,True
fixed_0p5_to_3_then_4plus,up00,3-4,42,3.4728468345100523,3.4398440211714565,0.2903396229182358,0.08360277223662724,209.33829284452253,0.10902777777777775,311.0,3.234333333333333,0.7666666666666667,2.109576370182564,0.851527643445387,5.914023353006319,True,True
fixed_0p5_to_3_then_4plus,up00,4+,21,4.857580571461964,4.583084819726083,0.7425443761091848,0.1528630076609732,272.81477547356803,0.1062962962962962,200.0,4.2709166666666665,0.8,2.317387760677252,0.8704282258391427,6.315789473684211,True,True
fixed_0p5_to_3_then_4plus,up01,0-0.5,36,0.4276471767729486,0.43672993554888806,0.046631302966947175,0.10904153119594942,76.21455578807135,0.10326388888888885,113.0,0.5842499999999999,0.7166666666666666,4.7039454859001575,0.687704064504489,2.4921546115575963,True,True
fixed_0p5_to_3_then_4plus,up01,0.5-1,226,0.7665933190799974,0.7746052210031362,0.13718840117199557,0.17895851393100826,89.98298534908895,0.14210648148148147,100.0,0.9989583333333334,0.8,3.1333425940902138,0.5178365361339794,1.6801350389067706,True,True
fixed_0p5_to_3_then_4plus,up01,1-1.5,221,1.2380765584174078,1.2356228224429189,0.14659173399556258,0.11840280231373246,100.3702319568122,0.1450231481481481,134.0,1.6244166666666666,0.8,2.045662576694057,0.6865556172907337,2.7908986683129022,True,True
fixed_0p5_to_3_then_4plus,up01,1.5-2,153,1.7399924649625913,1.7384146165993066,0.13518448587477397,0.07769256970758223,143.47691412469194,0.1447916666666666,300.0,2.1851666666666665,0.8333333333333334,2.2012151685061845,0.6937121671035312,5.794000645091926,True,True
fixed_0p5_to_3_then_4plus,up01,2-2.5,111,2.2424497956527327,2.249082901839837,0.15286786044510636,0.06817002580903246,153.0518800905845,0.1154861111111111,328.0,2.7875,0.8,1.6351308648437315,0.6954142143907887,6.19718309859155,True,True
