building_id,upgrade,service,power_col,timeseries_file,timeseries_format,has_timeseries_file,has_power_col,has_metadata_device,expected_rows,on_threshold_kw,n_rows,total_minutes,total_hours,total_on_minutes,total_off_minutes,duty_cycle,n_on_events,n_off_events,n_switching_events,mean_on_duration_minutes,max_on_duration_minutes,mean_off_duration_minutes,max_off_duration_minutes,total_energy_kwh,avg_kw,peak_kw,read_status,read_error,element_type,equipment_type,fuel,service_type_from_metadata,device_type,analysis_class,heating_capacity_tons,cooling_capacity_tons,representative_capacity_kw_thermal,backup_fuel,backup_system_type,backup_heating_capacity_tons,compressor_type,diagnostic_flag,is_complete_month,include_in_device_population,include_in_active_operation_plots,include_in_ols_candidate_pool,include_in_plotting,device_key,daily_rows,active_day_share,median_daily_energy_kwh,median_daily_peak_kw,median_daily_duty_cycle,median_daily_kwh_per_ton,median_daily_peak_kw_per_ton,stable_on_day_count,median_switches_per_on_hour_10min
128668,up01,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/128668/up01/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,12589.0,30611.0,0.291412037037037,27.0,28.0,54.0,466.2592592592592,742.0,1093.25,5491.0,339.2364791297684,0.4711617765691227,3.7897514993446015,ok,,HeatPump,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6.727083333333334,6.727083333333334,23.6581595959371,,,5.251916666666666,variable speed,normal,True,True,True,True,True,128668__up01,30,0.8333333333333334,11.883057209628166,2.1564023223597366,0.34131944444444445,1.766450127166776,0.32055531580448227,25,0.233009708737864
128668,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/128668/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,12455.0,30745.0,0.2883101851851852,28.0,29.0,56.0,444.82142857142856,742.0,1060.1724137931035,5510.0,291.7352345192458,0.4051878257211747,2.735792117873678,ok,,HeatPump,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.4928333333333335,5.4928333333333335,19.31748444232392,,,5.251916666666666,variable speed,normal,True,True,True,True,True,128668__up02,30,0.8333333333333334,10.788581940257952,1.972988702634817,0.33854166666666663,1.9641196602102047,0.35919325836116456,25,0.2366863905325444
1398,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/1398/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,13297.0,29903.0,0.3078009259259259,34.0,35.0,68.0,391.0882352941176,793.0,854.3714285714286,6774.0,188.74269285471263,0.2621426289648786,2.7871930750352307,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.508083333333333,5.508083333333333,19.37111644239894,,,5.2665,variable speed,normal,True,True,True,True,True,1398__up02,30,0.8,6.03345514957379,0.8956646146042395,0.35,1.0953819658212245,0.16260912560707555,24,0.2129562561017856
142737,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/142737/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,1796.0,41404.0,0.041574074074074,11.0,12.0,22.0,163.27272727272728,504.0,3450.333333333333,12700.0,29.775328563893133,0.0413546230054071,1.4995798288176638,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,7.3985,7.3985,26.01943295443156,,,7.074,variable speed,normal,True,True,True,True,True,142737__up02,30,0.23333333333333334,0.26922985781196196,0.05,0.0,0.036389789526520444,0.0067581266472933,7,0.7563025210084033
143728,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/143728/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,10422.0,32778.0,0.24125,28.0,29.0,56.0,372.2142857142857,759.0,1130.2758620689656,8231.0,215.01833057639803,0.2986365702449972,4.0045625058805,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,8.303833333333333,8.303833333333333,29.20335671844841,,,7.939583333333333,variable speed,normal,True,True,True,True,True,143728__up02,30,0.7,5.829536085463202,1.1296137007704479,0.28298611111111105,0.7020295147377558,0.13603520873136277,21,0.2672605790645879
151864,up01,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/151864/up01/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,2878.0,40322.0,0.0666203703703703,110.0,111.0,220.0,26.163636363636364,60.0,363.26126126126127,8419.0,206.4130784027917,0.2866848311149885,4.85613952956847,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.828083333333334,5.828083333333334,20.496509230858507,,,9.82025,single stage,normal,True,True,True,True,True,151864__up01,30,0.6666666666666666,5.102205888899999,4.069115009194418,0.050347222222222196,0.8754517732645091,0.6981909448551269,20,5.37433155080214
151864,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/151864/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,9501.0,33699.0,0.2199305555555555,22.0,23.0,44.0,431.8636363636364,664.0,1465.1739130434785,6931.0,202.45219193993532,0.2811835999165769,3.741551603180605,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,10.270666666666669,10.270666666666669,36.12041937293348,,,9.82025,variable speed,normal,True,True,True,True,True,151864__up02,30,0.7333333333333333,6.2804537611994515,1.2132605072810312,0.25520833333333326,0.6114942646890287,0.11812870056611355,22,0.2635385327470493
152328,up01,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/152328/up01/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,6671.0,36529.0,0.1544212962962963,25.0,26.0,50.0,266.84,579.0,1404.9615384615386,7017.0,118.67086678531524,0.1648206483129378,2.5823292834650715,ok,,HeatPump,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.4718333333333335,5.4718333333333335,19.24363054058125,,,4.272,variable speed,normal,True,True,True,True,True,152328__up01,30,0.6666666666666666,3.117076417145902,1.1614670257197042,0.17743055555555548,0.5696585088140906,0.21226286602047523,20,0.4000177785679363
152657,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/152657/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,8994.0,34206.0,0.2081944444444444,31.0,32.0,62.0,290.1290322580645,694.0,1068.9375,6946.0,140.73378484517866,0.1954635900627481,2.8613186831906665,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,8.535833333333333,8.535833333333333,30.0192664900816,,,8.1615,variable speed,normal,True,True,True,True,True,152657__up02,30,0.7666666666666667,3.7733264132862914,0.7779459881685686,0.23576388888888883,0.4420571801174997,0.09113884465510905,23,0.3609022556390977
156244,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/156244/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,11592.0,31608.0,0.2683333333333333,32.0,33.0,64.0,362.25,701.0,957.818181818182,6799.0,171.4430857705726,0.238115396903573,2.5146675864661203,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.430666666666666,5.430666666666666,19.09885344748255,,,5.1925,variable speed,normal,True,True,True,True,True,156244__up02,30,0.8,5.410317550632994,0.8170068348986648,0.321875,0.9962529248649021,0.15044319326638805,24,0.23347098835294688
156329,up01,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/156329/up01/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,8948.0,34252.0,0.2071296296296296,25.0,26.0,50.0,357.92,680.0,1317.3846153846157,6913.0,197.694692079686,0.274575961221786,3.724917325765719,ok,,HeatPump,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6.853916666666667,6.853916666666667,24.104213716779665,,,5.3509166666666665,variable speed,normal,True,True,True,True,True,156329__up01,30,0.7,5.080412617285947,1.2368941324131546,0.24166666666666664,0.7412422508715377,0.1804653007277816,21,0.303030303030303
156329,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/156329/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,8778.0,34422.0,0.2031944444444444,27.0,28.0,54.0,325.1111111111111,674.0,1229.357142857143,6913.0,176.96857138898974,0.2457896824847079,2.814174641135029,ok,,HeatPump,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.596416666666666,5.596416666666666,19.681771743379965,,,5.3509166666666665,variable speed,normal,True,True,True,True,True,156329__up02,30,0.7,4.568226868631724,1.1148890469546144,0.23715277777777774,0.816277118149719,0.19921480357156174,21,0.3076923076923077
157639,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/157639/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,6596.0,36604.0,0.1526851851851851,25.0,26.0,50.0,263.84,614.0,1407.8461538461538,8388.0,95.938725270295,0.1332482295420764,2.268434465609767,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.45975,5.45975,19.20113523997536,,,5.22025,variable speed,normal,True,True,True,True,True,157639__up02,30,0.6666666666666666,2.382450307637826,0.4953654573545712,0.16840277777777773,0.43636619032699775,0.09073042856441615,20,0.3687361232118265
157872,up01,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/157872/up01/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,8825.0,34375.0,0.2042824074074074,27.0,28.0,54.0,326.85185185185185,664.0,1227.678571428571,6982.0,245.86231116113933,0.3414754321682491,4.594373564425076,ok,,HeatPump,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,8.125166666666667,8.125166666666667,28.57501241155849,,,6.343416666666666,variable speed,normal,True,True,True,True,True,157872__up01,30,0.7333333333333333,6.71811116140052,1.5694456209642111,0.2305555555555555,0.8268274900700113,0.19315857573763134,22,0.3572185711257154
157872,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/157872/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,8687.0,34513.0,0.2010879629629629,24.0,25.0,48.0,361.9583333333333,658.0,1380.52,6989.0,217.87766733638955,0.302607871300541,3.340632949670819,ok,,HeatPump,mini-split,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6.634416666666667,6.634416666666667,23.33226460094568,,,6.343416666666666,variable speed,normal,True,True,True,True,True,157872__up02,30,0.7333333333333333,6.071178897353876,1.4237712283936768,0.2274305555555555,0.9151036485027133,0.21460383028807,22,0.32400139542996687
157914,up00,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/157914/up00/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,4347.0,38853.0,0.100625,124.0,125.0,248.0,35.056451612903224,316.0,310.824,7144.0,381.97511005295513,0.5305209861846599,6.050265250535725,ok,,CoolingSystem,central air conditioner,electricity,cooling,air_conditioner,cooling_system,,5.80675,20.421483044961203,,,,,normal,True,True,True,True,True,157914__up00,30,0.7333333333333333,11.379429915675228,5.079050462737363,0.09236111111111106,1.9596900014078837,0.874680408617103,22,4.285714285714286
157914,up01,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/157914/up01/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,3802.0,39398.0,0.0880092592592592,141.0,142.0,282.0,26.9645390070922,193.0,277.4507042253521,7106.0,300.09180935442515,0.4167941796589238,5.3756969992730586,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6.456583333333334,6.456583333333334,22.70685100444237,,,10.993,single stage,normal,True,True,True,True,True,157914__up01,30,0.7333333333333333,9.15889302705124,4.54165621842318,0.08263888888888885,1.4185355557585266,0.7034147913767363,22,5.335968379446641
157914,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/157914/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,11189.0,32011.0,0.2590046296296296,26.0,27.0,52.0,430.34615384615387,697.0,1185.5925925925926,6859.0,287.0894810762882,0.3987353903837336,5.4484568094693815,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,11.49725,11.49725,40.43413199098983,,,10.993,variable speed,normal,True,True,True,True,True,157914__up02,30,0.8,9.18426157537727,1.6806262152470073,0.29513888888888884,0.7988224641003084,0.1461763652392535,24,0.24790005543000895
158653,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/158653/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,9526.0,33674.0,0.2205092592592592,31.0,32.0,62.0,307.2903225806452,672.0,1052.3125,6879.0,170.18377627573705,0.2363663559385237,3.4129085551312315,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,7.562333333333333,7.562333333333333,26.595610616439764,,,7.230666666666667,variable speed,normal,True,True,True,True,True,158653__up02,30,0.7333333333333333,5.062549050931719,1.0294499941920305,0.27013888888888893,0.6694427272356485,0.13612861914647562,22,0.2663710273466371
163634,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/163634/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,14045.0,29155.0,0.3251157407407407,28.0,29.0,56.0,501.6071428571428,751.0,1005.3448275862067,4079.0,262.3921125722408,0.3644334896836678,3.524682267862306,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,7.819166666666667,7.819166666666667,27.49885555759403,,,7.47625,variable speed,normal,True,True,True,True,True,163634__up02,30,0.8333333333333334,9.002382827222322,1.516318538931801,0.36979166666666663,1.151322539983671,0.19392329177428974,25,0.2037351443123939
16764,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/16764/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,4048.0,39152.0,0.0937037037037037,17.0,18.0,34.0,238.11764705882356,529.0,2175.1111111111118,8544.0,57.73994164232689,0.0801943633921206,1.9427826241395696,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6.580666666666667,6.580666666666667,23.14323378100912,,,6.292083333333333,variable speed,normal,True,True,True,True,True,16764__up02,30,0.5333333333333333,0.7904647037771197,0.35599808590209664,0.0256944444444444,0.12011924381173934,0.054097571558418045,16,0.6819270184848195
170264,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/170264/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,6054.0,37146.0,0.1401388888888889,24.0,25.0,48.0,252.25,575.0,1485.84,8435.0,107.74052877279436,0.1496396232955477,3.0816565437147885,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,8.00625,8.00625,28.15680003938875,,,7.655166666666666,variable speed,normal,True,True,True,True,True,170264__up02,30,0.6333333333333333,2.074232160446405,0.7333767294729554,0.1375,0.25907661644919966,0.0916005282714073,19,0.3908794788273615
176538,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/176538/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,2615.0,40585.0,0.0605324074074074,13.0,14.0,26.0,201.15384615384616,430.0,2898.928571428572,11370.0,46.048623083978285,0.0639564209499698,2.2708328663515167,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,9.146416666666669,9.146416666666669,32.166597990353274,,,8.74525,variable speed,normal,True,True,True,True,True,176538__up02,30,0.36666666666666664,0.40302843509235337,0.05,0.0,0.0440640799321067,0.005466621718888,11,0.48
177375,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/177375/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,3275.0,39925.0,0.0758101851851851,18.0,19.0,36.0,181.94444444444449,488.0,2101.315789473684,11266.0,47.766888103606846,0.0663429001438984,1.5339392737288984,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6.208916666666667,6.208916666666667,21.835843877540853,,,5.9366666666666665,variable speed,normal,True,True,True,True,True,177375__up02,30,0.4,0.6981580921793824,0.257935907597978,0.0,0.1124444294650514,0.04154282001926975,12,0.3821656050955413
177442,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/177442/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,17540.0,25660.0,0.4060185185185185,39.0,40.0,78.0,449.7435897435897,948.0,641.5,3975.0,271.8615075181117,0.3775854271084884,2.870211876957078,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.357666666666667,5.357666666666667,18.84212321761521,,,5.12275,variable speed,normal,True,True,True,True,True,177442__up02,30,0.8333333333333334,9.323943669975296,1.0672006101135962,0.4732638888888888,1.7402993224616368,0.19919130407147315,25,0.1944894651539708
178534,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/178534/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,14910.0,28290.0,0.3451388888888889,30.0,31.0,60.0,497.0,816.0,912.5806451612904,4076.0,270.70519281379023,0.3759794344635975,3.280840574982988,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,5.634083333333334,5.634083333333334,19.814239852854893,,,5.387,variable speed,normal,True,True,True,True,True,178534__up02,30,0.8333333333333334,9.025580020174875,1.5702887724640981,0.40104166666666663,1.601960689288386,0.2787123795584785,25,0.1983471074380165
180961,up02,cooling,HVAC Cooling Electric Power (kW),/mnt/datasets/resstock_2024/cosimulation/180961/up02/simulation_results_august/ochre.parquet,parquet,True,True,True,43200,0.3,43200.0,43200.0,720.0,9293.0,33907.0,0.2151157407407407,24.0,25.0,48.0,387.2083333333333,672.0,1356.28,6886.0,150.43536715754928,0.2089380099410407,2.8090469544657712,ok,,HeatPump,air-to-air,electricity,heating_and_cooling,air_source_heat_pump,air_source_heat_pump,6.94725,6.94725,24.432453280080374,,,6.6425833333333335,variable speed,normal,True,True,True,True,True,180961__up02,30,0.7,4.37266471573069,0.85362963260517,0.2618055555555555,0.6294094376524078,0.1228730263924819,21,0.2884615384615384
